time,intensity,type
0,-1,substrate
0.00667,-1,substrate
0.01333,0,substrate
0.02,0,substrate
0.02667,-1,substrate
0.03333,0,substrate
0.04,0,substrate
0.04667,0,substrate
0.05333,0,substrate
0.06,0,substrate
0.06667,0,substrate
0.07333,0,substrate
0.08,1,substrate
0.08667,1,substrate
0.09333,1,substrate
0.1,2,substrate
0.10667,3,substrate
0.11333,3,substrate
0.12,3,substrate
0.12667,3,substrate
0.13333,3,substrate
0.14,3,substrate
0.14667,3,substrate
0.15333,2,substrate
0.16,1,substrate
0.16667,0,substrate
0.17333,1,substrate
0.18,1,substrate
0.18667,1,substrate
0.19333,1,substrate
0.2,2,substrate
0.20667,2,substrate
0.21333,2,substrate
0.22,2,substrate
0.22667,2,substrate
0.23333,2,substrate
0.24,3,substrate
0.24667,3,substrate
0.25333,2,substrate
0.26,3,substrate
0.26667,3,substrate
0.27333,2,substrate
0.28,2,substrate
0.28667,1,substrate
0.29333,0,substrate
0.3,0,substrate
0.30667,0,substrate
0.31333,0,substrate
0.32,1,substrate
0.32667,1,substrate
0.33333,1,substrate
0.34,1,substrate
0.34667,1,substrate
0.35333,2,substrate
0.36,2,substrate
0.36667,2,substrate
0.37333,2,substrate
0.38,2,substrate
0.38667,2,substrate
0.39333,3,substrate
0.4,3,substrate
0.40667,3,substrate
0.41333,2,substrate
0.42,1,substrate
0.42667,1,substrate
0.43333,1,substrate
0.44,1,substrate
0.44667,3,substrate
0.45333,3,substrate
0.46,3,substrate
0.46667,2,substrate
0.47333,1,substrate
0.48,0,substrate
0.48667,0,substrate
0.49333,0,substrate
0.5,0,substrate
0.50667,0,substrate
0.51333,1,substrate
0.52,1,substrate
0.52667,1,substrate
0.53333,1,substrate
0.54,1,substrate
0.54667,1,substrate
0.55333,0,substrate
0.56,-1,substrate
0.56667,0,substrate
0.57333,-1,substrate
0.58,-3,substrate
0.58667,-3,substrate
0.59333,-3,substrate
0.6,-2,substrate
0.60667,-2,substrate
0.61333,-2,substrate
0.62,-2,substrate
0.62667,0,substrate
0.63333,1,substrate
0.64,1,substrate
0.64667,1,substrate
0.65333,0,substrate
0.66,-1,substrate
0.66667,-1,substrate
0.67333,-1,substrate
0.68,-1,substrate
0.68667,0,substrate
0.69333,0,substrate
0.7,1,substrate
0.70667,2,substrate
0.71333,2,substrate
0.72,2,substrate
0.72667,3,substrate
0.73333,3,substrate
0.74,2,substrate
0.74667,2,substrate
0.75333,1,substrate
0.76,1,substrate
0.76667,1,substrate
0.77333,1,substrate
0.78,2,substrate
0.78667,3,substrate
0.79333,4,substrate
0.8,3,substrate
0.80667,2,substrate
0.81333,1,substrate
0.82,0,substrate
0.82667,1,substrate
0.83333,1,substrate
0.84,1,substrate
0.84667,0,substrate
0.85333,0,substrate
0.86,-1,substrate
0.86667,-2,substrate
0.87333,-1,substrate
0.88,-1,substrate
0.88667,-1,substrate
0.89333,-1,substrate
0.9,0,substrate
0.90667,0,substrate
0.91333,0,substrate
0.92,1,substrate
0.92667,1,substrate
0.93333,2,substrate
0.94,2,substrate
0.94667,1,substrate
0.95333,1,substrate
0.96,1,substrate
0.96667,1,substrate
0.97333,2,substrate
0.98,3,substrate
0.98667,3,substrate
0.99333,3,substrate
1,4,substrate
1.00667,3,substrate
1.01333,2,substrate
1.02,1,substrate
1.02667,0,substrate
1.03333,-1,substrate
1.04,-2,substrate
1.04667,-2,substrate
1.05333,-1,substrate
1.06,1,substrate
1.06667,1,substrate
1.07333,2,substrate
1.08,1,substrate
1.08667,0,substrate
1.09333,0,substrate
1.1,0,substrate
1.10667,0,substrate
1.11333,0,substrate
1.12,0,substrate
1.12667,0,substrate
1.13333,0,substrate
1.14,1,substrate
1.14667,1,substrate
1.15333,2,substrate
1.16,1,substrate
1.16667,0,substrate
1.17333,-2,substrate
1.18,-2,substrate
1.18667,-1,substrate
1.19333,-1,substrate
1.2,0,substrate
1.20667,0,substrate
1.21333,0,substrate
1.22,0,substrate
1.22667,0,substrate
1.23333,0,substrate
1.24,1,substrate
1.24667,1,substrate
1.25333,1,substrate
1.26,0,substrate
1.26667,0,substrate
1.27333,-1,substrate
1.28,-1,substrate
1.28667,0,substrate
1.29333,0,substrate
1.3,1,substrate
1.30667,0,substrate
1.31333,1,substrate
1.32,1,substrate
1.32667,0,substrate
1.33333,-1,substrate
1.34,-1,substrate
1.34667,-1,substrate
1.35333,-2,substrate
1.36,-2,substrate
1.36667,-2,substrate
1.37333,-1,substrate
1.38,0,substrate
1.38667,0,substrate
1.39333,-2,substrate
1.4,-2,substrate
1.40667,-2,substrate
1.41333,-2,substrate
1.42,-1,substrate
1.42667,0,substrate
1.43333,0,substrate
1.44,-1,substrate
1.44667,0,substrate
1.45333,-1,substrate
1.46,0,substrate
1.46667,1,substrate
1.47333,1,substrate
1.48,0,substrate
1.48667,0,substrate
1.49333,0,substrate
1.5,1,substrate
1.50667,1,substrate
1.51333,1,substrate
1.52,1,substrate
1.52667,2,substrate
1.53333,1,substrate
1.54,0,substrate
1.54667,-1,substrate
1.55333,-1,substrate
1.56,-1,substrate
1.56667,-1,substrate
1.57333,0,substrate
1.58,1,substrate
1.58667,1,substrate
1.59333,1,substrate
1.6,2,substrate
1.60667,2,substrate
1.61333,1,substrate
1.62,1,substrate
1.62667,1,substrate
1.63333,1,substrate
1.64,1,substrate
1.64667,1,substrate
1.65333,0,substrate
1.66,-1,substrate
1.66667,-2,substrate
1.67333,-3,substrate
1.68,-2,substrate
1.68667,-1,substrate
1.69333,0,substrate
1.7,1,substrate
1.70667,1,substrate
1.71333,1,substrate
1.72,1,substrate
1.72667,0,substrate
1.73333,0,substrate
1.74,0,substrate
1.74667,0,substrate
1.75333,0,substrate
1.76,0,substrate
1.76667,0,substrate
1.77333,0,substrate
1.78,-1,substrate
1.78667,0,substrate
1.79333,1,substrate
1.8,1,substrate
1.80667,2,substrate
1.81333,1,substrate
1.82,1,substrate
1.82667,1,substrate
1.83333,1,substrate
1.84,1,substrate
1.84667,1,substrate
1.85333,0,substrate
1.86,0,substrate
1.86667,0,substrate
1.87333,1,substrate
1.88,2,substrate
1.88667,2,substrate
1.89333,4,substrate
1.9,3,substrate
1.90667,2,substrate
1.91333,2,substrate
1.92,1,substrate
1.92667,0,substrate
1.93333,0,substrate
1.94,1,substrate
1.94667,1,substrate
1.95333,0,substrate
1.96,0,substrate
1.96667,0,substrate
1.97333,0,substrate
1.98,-1,substrate
1.98667,-1,substrate
1.99333,-2,substrate
2,-1,substrate
2.00667,0,substrate
2.01333,0,substrate
2.02,0,substrate
2.02667,1,substrate
2.03333,0,substrate
2.04,-1,substrate
2.04667,-1,substrate
2.05333,-1,substrate
2.06,-2,substrate
2.06667,-2,substrate
2.07333,-2,substrate
2.08,-1,substrate
2.08667,-1,substrate
2.09333,0,substrate
2.1,0,substrate
2.10667,-1,substrate
2.11333,-2,substrate
2.12,-2,substrate
2.12667,-2,substrate
2.13333,-2,substrate
2.14,-2,substrate
2.14667,-2,substrate
2.15333,-1,substrate
2.16,-2,substrate
2.16667,-2,substrate
2.17333,-1,substrate
2.18,-1,substrate
2.18667,-1,substrate
2.19333,0,substrate
2.2,1,substrate
2.20667,1,substrate
2.21333,1,substrate
2.22,1,substrate
2.22667,0,substrate
2.23333,-1,substrate
2.24,-1,substrate
2.24667,-1,substrate
2.25333,-1,substrate
2.26,-1,substrate
2.26667,-1,substrate
2.27333,-1,substrate
2.28,-1,substrate
2.28667,0,substrate
2.29333,0,substrate
2.3,0,substrate
2.30667,0,substrate
2.31333,0,substrate
2.32,1,substrate
2.32667,0,substrate
2.33333,0,substrate
2.34,-2,substrate
2.34667,-3,substrate
2.35333,-3,substrate
2.36,-3,substrate
2.36667,-3,substrate
2.37333,-3,substrate
2.38,-4,substrate
2.38667,-3,substrate
2.39333,-2,substrate
2.4,-1,substrate
2.40667,-1,substrate
2.41333,-1,substrate
2.42,-2,substrate
2.42667,-1,substrate
2.43333,-1,substrate
2.44,-1,substrate
2.44667,-1,substrate
2.45333,-1,substrate
2.46,-1,substrate
2.46667,0,substrate
2.47333,0,substrate
2.48,0,substrate
2.48667,-1,substrate
2.49333,-1,substrate
2.5,0,substrate
2.50667,0,substrate
2.51333,0,substrate
2.52,1,substrate
2.52667,1,substrate
2.53333,1,substrate
2.54,1,substrate
2.54667,1,substrate
2.55333,1,substrate
2.56,1,substrate
2.56667,0,substrate
2.57333,0,substrate
2.58,-1,substrate
2.58667,-1,substrate
2.59333,-2,substrate
2.6,-1,substrate
2.60667,-2,substrate
2.61333,-2,substrate
2.62,-2,substrate
2.62667,-2,substrate
2.63333,-2,substrate
2.64,-2,substrate
2.64667,-2,substrate
2.65333,-2,substrate
2.66,-2,substrate
2.66667,-2,substrate
2.67333,-2,substrate
2.68,-2,substrate
2.68667,-2,substrate
2.69333,-1,substrate
2.7,-1,substrate
2.70667,-2,substrate
2.71333,-2,substrate
2.72,-2,substrate
2.72667,-2,substrate
2.73333,-1,substrate
2.74,-1,substrate
2.74667,0,substrate
2.75333,-1,substrate
2.76,0,substrate
2.76667,0,substrate
2.77333,0,substrate
2.78,1,substrate
2.78667,1,substrate
2.79333,1,substrate
2.8,0,substrate
2.80667,-1,substrate
2.81333,-1,substrate
2.82,0,substrate
2.82667,0,substrate
2.83333,0,substrate
2.84,0,substrate
2.84667,1,substrate
2.85333,1,substrate
2.86,0,substrate
2.86667,0,substrate
2.87333,0,substrate
2.88,0,substrate
2.88667,0,substrate
2.89333,0,substrate
2.9,0,substrate
2.90667,-1,substrate
2.91333,-2,substrate
2.92,-2,substrate
2.92667,-3,substrate
2.93333,-3,substrate
2.94,-3,substrate
2.94667,-2,substrate
2.95333,-3,substrate
2.96,-3,substrate
2.96667,-4,substrate
2.97333,-3,substrate
2.98,-2,substrate
2.98667,-1,substrate
2.99333,-1,substrate
3,-1,substrate
3.00667,-1,substrate
3.01333,-2,substrate
3.02,-2,substrate
3.02667,-3,substrate
3.03333,-2,substrate
3.04,-1,substrate
3.04667,-1,substrate
3.05333,-1,substrate
3.06,0,substrate
3.06667,0,substrate
3.07333,-2,substrate
3.08,-2,substrate
3.08667,-2,substrate
3.09333,-2,substrate
3.1,-1,substrate
3.10667,-1,substrate
3.11333,-1,substrate
3.12,-2,substrate
3.12667,-3,substrate
3.13333,-3,substrate
3.14,-2,substrate
3.14667,-2,substrate
3.15333,-3,substrate
3.16,-3,substrate
3.16667,-4,substrate
3.17333,-3,substrate
3.18,-3,substrate
3.18667,-2,substrate
3.19333,0,substrate
3.2,0,substrate
3.20667,0,substrate
3.21333,0,substrate
3.22,-2,substrate
3.22667,-2,substrate
3.23333,-3,substrate
3.24,-3,substrate
3.24667,-3,substrate
3.25333,-2,substrate
3.26,-3,substrate
3.26667,-2,substrate
3.27333,-1,substrate
3.28,0,substrate
3.28667,1,substrate
3.29333,0,substrate
3.3,-1,substrate
3.30667,-2,substrate
3.31333,-3,substrate
3.32,-2,substrate
3.32667,-2,substrate
3.33333,-1,substrate
3.34,-1,substrate
3.34667,-1,substrate
3.35333,-1,substrate
3.36,-2,substrate
3.36667,-2,substrate
3.37333,-1,substrate
3.38,-1,substrate
3.38667,0,substrate
3.39333,1,substrate
3.4,1,substrate
3.40667,1,substrate
3.41333,1,substrate
3.42,0,substrate
3.42667,0,substrate
3.43333,0,substrate
3.44,-1,substrate
3.44667,-1,substrate
3.45333,-1,substrate
3.46,0,substrate
3.46667,0,substrate
3.47333,0,substrate
3.48,0,substrate
3.48667,1,substrate
3.49333,1,substrate
3.5,-1,substrate
3.50667,-2,substrate
3.51333,-2,substrate
3.52,-1,substrate
3.52667,0,substrate
3.53333,0,substrate
3.54,0,substrate
3.54667,0,substrate
3.55333,2,substrate
3.56,3,substrate
3.56667,4,substrate
3.57333,4,substrate
3.58,2,substrate
3.58667,1,substrate
3.59333,1,substrate
3.6,0,substrate
3.60667,0,substrate
3.61333,0,substrate
3.62,-1,substrate
3.62667,-1,substrate
3.63333,0,substrate
3.64,0,substrate
3.64667,-1,substrate
3.65333,-2,substrate
3.66,-3,substrate
3.66667,-3,substrate
3.67333,-3,substrate
3.68,-2,substrate
3.68667,-1,substrate
3.69333,-1,substrate
3.7,0,substrate
3.70667,-1,substrate
3.71333,-1,substrate
3.72,-1,substrate
3.72667,-1,substrate
3.73333,-2,substrate
3.74,-3,substrate
3.74667,-3,substrate
3.75333,-4,substrate
3.76,-3,substrate
3.76667,-3,substrate
3.77333,-2,substrate
3.78,-1,substrate
3.78667,0,substrate
3.79333,0,substrate
3.8,1,substrate
3.80667,1,substrate
3.81333,1,substrate
3.82,0,substrate
3.82667,0,substrate
3.83333,0,substrate
3.84,0,substrate
3.84667,0,substrate
3.85333,0,substrate
3.86,0,substrate
3.86667,0,substrate
3.87333,0,substrate
3.88,1,substrate
3.88667,0,substrate
3.89333,0,substrate
3.9,0,substrate
3.90667,0,substrate
3.91333,0,substrate
3.92,0,substrate
3.92667,0,substrate
3.93333,0,substrate
3.94,0,substrate
3.94667,0,substrate
3.95333,0,substrate
3.96,1,substrate
3.96667,1,substrate
3.97333,1,substrate
3.98,-1,substrate
3.98667,-1,substrate
3.99333,0,substrate
4,1,substrate
4.00667,0,substrate
4.01333,-1,substrate
4.02,0,substrate
4.02667,0,substrate
4.03333,0,substrate
4.04,0,substrate
4.04667,1,substrate
4.05333,4,substrate
4.06,7,substrate
4.06667,11,substrate
4.07333,15,substrate
4.08,22,substrate
4.08667,31,substrate
4.09333,41,substrate
4.1,52,substrate
4.10667,62,substrate
4.11333,71,substrate
4.12,78,substrate
4.12667,83,substrate
4.13333,84,substrate
4.14,80,substrate
4.14667,71,substrate
4.15333,57,substrate
4.16,36,substrate
4.16667,11,substrate
4.17333,-19,substrate
4.18,-53,substrate
4.18667,-90,substrate
4.19333,-124,substrate
4.2,-150,substrate
4.20667,-161,substrate
4.21333,-154,substrate
4.22,-129,substrate
4.22667,-85,substrate
4.23333,-28,substrate
4.24,41,substrate
4.24667,118,substrate
4.25333,202,substrate
4.26,290,substrate
4.26667,385,substrate
4.27333,483,substrate
4.28,580,substrate
4.28667,665,substrate
4.29333,732,substrate
4.3,776,substrate
4.30667,797,substrate
4.31333,804,substrate
4.32,815,substrate
4.32667,854,substrate
4.33333,937,substrate
4.34,1075,substrate
4.34667,1263,substrate
4.35333,1484,substrate
4.36,1714,substrate
4.36667,1923,substrate
4.37333,2089,substrate
4.38,2196,substrate
4.38667,2238,substrate
4.39333,2219,substrate
4.4,2151,substrate
4.40667,2045,substrate
4.41333,1914,substrate
4.42,1768,substrate
4.42667,1620,substrate
4.43333,1477,substrate
4.44,1347,substrate
4.44667,1231,substrate
4.45333,1130,substrate
4.46,1043,substrate
4.46667,965,substrate
4.47333,893,substrate
4.48,827,substrate
4.48667,765,substrate
4.49333,707,substrate
4.5,653,substrate
4.50667,604,substrate
4.51333,561,substrate
4.52,523,substrate
4.52667,494,substrate
4.53333,476,substrate
4.54,478,substrate
4.54667,496,substrate
4.55333,517,substrate
4.56,521,substrate
4.56667,488,substrate
4.57333,415,substrate
4.58,314,substrate
4.58667,204,substrate
4.59333,102,substrate
4.6,19,substrate
4.60667,-39,substrate
4.61333,-73,substrate
4.62,-86,substrate
4.62667,-82,substrate
4.63333,-65,substrate
4.64,-39,substrate
4.64667,-9,substrate
4.65333,24,substrate
4.66,56,substrate
4.66667,87,substrate
4.67333,113,substrate
4.68,134,substrate
4.68667,146,substrate
4.69333,150,substrate
4.7,146,substrate
4.70667,136,substrate
4.71333,121,substrate
4.72,107,substrate
4.72667,95,substrate
4.73333,85,substrate
4.74,77,substrate
4.74667,72,substrate
4.75333,69,substrate
4.76,68,substrate
4.76667,70,substrate
4.77333,74,substrate
4.78,80,substrate
4.78667,86,substrate
4.79333,94,substrate
4.8,105,substrate
4.80667,115,substrate
4.81333,126,substrate
4.82,138,substrate
4.82667,150,substrate
4.83333,161,substrate
4.84,173,substrate
4.84667,185,substrate
4.85333,196,substrate
4.86,206,substrate
4.86667,216,substrate
4.87333,223,substrate
4.88,228,substrate
4.88667,231,substrate
4.89333,232,substrate
4.9,230,substrate
4.90667,226,substrate
4.91333,219,substrate
4.92,210,substrate
4.92667,200,substrate
4.93333,188,substrate
4.94,177,substrate
4.94667,166,substrate
4.95333,154,substrate
4.96,142,substrate
4.96667,129,substrate
4.97333,117,substrate
4.98,104,substrate
4.98667,93,substrate
4.99333,82,substrate
5,72,substrate
5.00667,64,substrate
5.01333,56,substrate
5.02,49,substrate
5.02667,42,substrate
5.03333,36,substrate
5.04,32,substrate
5.04667,30,substrate
5.05333,29,substrate
5.06,30,substrate
5.06667,32,substrate
5.07333,34,substrate
5.08,34,substrate
5.08667,34,substrate
5.09333,36,substrate
5.1,36,substrate
5.10667,35,substrate
5.11333,33,substrate
5.12,31,substrate
5.12667,29,substrate
5.13333,26,substrate
5.14,22,substrate
5.14667,18,substrate
5.15333,14,substrate
5.16,11,substrate
5.16667,7,substrate
5.17333,4,substrate
5.18,1,substrate
5.18667,-1,substrate
5.19333,-1,substrate
5.2,-1,substrate
5.20667,0,substrate
5.21333,1,substrate
5.22,2,substrate
5.22667,3,substrate
5.23333,6,substrate
5.24,8,substrate
5.24667,10,substrate
5.25333,12,substrate
5.26,14,substrate
5.26667,17,substrate
5.27333,19,substrate
5.28,20,substrate
5.28667,21,substrate
5.29333,22,substrate
5.3,22,substrate
5.30667,23,substrate
5.31333,25,substrate
5.32,26,substrate
5.32667,27,substrate
5.33333,28,substrate
5.34,28,substrate
5.34667,28,substrate
5.35333,27,substrate
5.36,25,substrate
5.36667,26,substrate
5.37333,27,substrate
5.38,27,substrate
5.38667,27,substrate
5.39333,28,substrate
5.4,29,substrate
5.40667,32,substrate
5.41333,32,substrate
5.42,32,substrate
5.42667,31,substrate
5.43333,31,substrate
5.44,29,substrate
5.44667,27,substrate
5.45333,26,substrate
5.46,25,substrate
5.46667,26,substrate
5.47333,26,substrate
5.48,26,substrate
5.48667,27,substrate
5.49333,27,substrate
5.5,26,substrate
5.50667,25,substrate
5.51333,25,substrate
5.52,24,substrate
5.52667,25,substrate
5.53333,24,substrate
5.54,23,substrate
5.54667,23,substrate
5.55333,23,substrate
5.56,23,substrate
5.56667,23,substrate
5.57333,22,substrate
5.58,22,substrate
5.58667,21,substrate
5.59333,21,substrate
5.6,22,substrate
5.60667,22,substrate
5.61333,22,substrate
5.62,21,substrate
5.62667,20,substrate
5.63333,20,substrate
5.64,20,substrate
5.64667,19,substrate
5.65333,19,substrate
5.66,20,substrate
5.66667,20,substrate
5.67333,20,substrate
5.68,19,substrate
5.68667,19,substrate
5.69333,19,substrate
5.7,19,substrate
5.70667,20,substrate
5.71333,20,substrate
5.72,19,substrate
5.72667,19,substrate
5.73333,18,substrate
5.74,18,substrate
5.74667,16,substrate
5.75333,17,substrate
5.76,17,substrate
5.76667,17,substrate
5.77333,16,substrate
5.78,16,substrate
5.78667,16,substrate
5.79333,16,substrate
5.8,16,substrate
5.80667,16,substrate
5.81333,16,substrate
5.82,17,substrate
5.82667,17,substrate
5.83333,16,substrate
5.84,15,substrate
5.84667,15,substrate
5.85333,16,substrate
5.86,16,substrate
5.86667,16,substrate
5.87333,16,substrate
5.88,16,substrate
5.88667,17,substrate
5.89333,17,substrate
5.9,17,substrate
5.90667,17,substrate
5.91333,17,substrate
5.92,18,substrate
5.92667,19,substrate
5.93333,19,substrate
5.94,19,substrate
5.94667,20,substrate
5.95333,20,substrate
5.96,20,substrate
5.96667,20,substrate
5.97333,19,substrate
5.98,19,substrate
5.98667,18,substrate
5.99333,18,substrate
6,18,substrate
6.00667,19,substrate
6.01333,19,substrate
6.02,19,substrate
6.02667,19,substrate
6.03333,19,substrate
6.04,20,substrate
6.04667,21,substrate
6.05333,21,substrate
6.06,21,substrate
6.06667,21,substrate
6.07333,21,substrate
6.08,23,substrate
6.08667,24,substrate
6.09333,25,substrate
6.1,25,substrate
6.10667,25,substrate
6.11333,24,substrate
6.12,24,substrate
6.12667,24,substrate
6.13333,23,substrate
6.14,23,substrate
6.14667,22,substrate
6.15333,22,substrate
6.16,22,substrate
6.16667,22,substrate
6.17333,23,substrate
6.18,24,substrate
6.18667,24,substrate
6.19333,24,substrate
6.2,23,substrate
6.20667,23,substrate
6.21333,23,substrate
6.22,23,substrate
6.22667,22,substrate
6.23333,22,substrate
6.24,22,substrate
6.24667,21,substrate
6.25333,22,substrate
6.26,21,substrate
6.26667,20,substrate
6.27333,19,substrate
6.28,18,substrate
6.28667,19,substrate
6.29333,19,substrate
6.3,18,substrate
6.30667,17,substrate
6.31333,17,substrate
6.32,17,substrate
6.32667,17,substrate
6.33333,18,substrate
6.34,18,substrate
6.34667,17,substrate
6.35333,17,substrate
6.36,17,substrate
6.36667,19,substrate
6.37333,20,substrate
6.38,21,substrate
6.38667,21,substrate
6.39333,22,substrate
6.4,23,substrate
6.40667,23,substrate
6.41333,23,substrate
6.42,23,substrate
6.42667,23,substrate
6.43333,22,substrate
6.44,22,substrate
6.44667,23,substrate
6.45333,23,substrate
6.46,22,substrate
6.46667,22,substrate
6.47333,21,substrate
6.48,20,substrate
6.48667,19,substrate
6.49333,19,substrate
6.5,18,substrate
6.50667,18,substrate
6.51333,18,substrate
6.52,18,substrate
6.52667,18,substrate
6.53333,17,substrate
6.54,16,substrate
6.54667,16,substrate
6.55333,16,substrate
6.56,17,substrate
6.56667,17,substrate
6.57333,17,substrate
6.58,16,substrate
6.58667,16,substrate
6.59333,16,substrate
6.6,17,substrate
6.60667,17,substrate
6.61333,17,substrate
6.62,16,substrate
6.62667,16,substrate
6.63333,16,substrate
6.64,15,substrate
6.64667,15,substrate
6.65333,16,substrate
6.66,16,substrate
6.66667,15,substrate
6.67333,16,substrate
6.68,16,substrate
6.68667,16,substrate
6.69333,18,substrate
6.7,20,substrate
6.70667,20,substrate
6.71333,21,substrate
6.72,22,substrate
6.72667,23,substrate
6.73333,22,substrate
6.74,22,substrate
6.74667,21,substrate
6.75333,19,substrate
6.76,18,substrate
6.76667,19,substrate
6.77333,19,substrate
6.78,20,substrate
6.78667,20,substrate
6.79333,19,substrate
6.8,19,substrate
6.80667,20,substrate
6.81333,21,substrate
6.82,21,substrate
6.82667,20,substrate
6.83333,21,substrate
6.84,22,substrate
6.84667,23,substrate
6.85333,23,substrate
6.86,24,substrate
6.86667,24,substrate
6.87333,24,substrate
6.88,25,substrate
6.88667,24,substrate
6.89333,24,substrate
6.9,25,substrate
6.90667,26,substrate
6.91333,27,substrate
6.92,27,substrate
6.92667,28,substrate
6.93333,29,substrate
6.94,28,substrate
6.94667,28,substrate
6.95333,28,substrate
6.96,28,substrate
6.96667,29,substrate
6.97333,30,substrate
6.98,30,substrate
6.98667,29,substrate
6.99333,28,substrate
7,27,substrate
7.00667,27,substrate
7.01333,26,substrate
7.02,25,substrate
7.02667,24,substrate
7.03333,25,substrate
7.04,25,substrate
7.04667,25,substrate
7.05333,25,substrate
7.06,25,substrate
7.06667,26,substrate
7.07333,25,substrate
7.08,23,substrate
7.08667,23,substrate
7.09333,24,substrate
7.1,23,substrate
7.10667,23,substrate
7.11333,23,substrate
7.12,22,substrate
7.12667,23,substrate
7.13333,23,substrate
7.14,23,substrate
7.14667,22,substrate
7.15333,21,substrate
7.16,22,substrate
7.16667,22,substrate
7.17333,22,substrate
7.18,22,substrate
7.18667,22,substrate
7.19333,22,substrate
7.2,23,substrate
7.20667,23,substrate
7.21333,23,substrate
7.22,23,substrate
7.22667,24,substrate
7.23333,24,substrate
7.24,25,substrate
7.24667,24,substrate
7.25333,22,substrate
7.26,21,substrate
7.26667,22,substrate
7.27333,22,substrate
7.28,22,substrate
7.28667,21,substrate
7.29333,21,substrate
7.3,21,substrate
7.30667,21,substrate
7.31333,21,substrate
7.32,22,substrate
7.32667,23,substrate
7.33333,23,substrate
7.34,23,substrate
7.34667,22,substrate
7.35333,23,substrate
7.36,23,substrate
7.36667,24,substrate
7.37333,24,substrate
7.38,25,substrate
7.38667,25,substrate
7.39333,25,substrate
7.4,24,substrate
7.40667,23,substrate
7.41333,22,substrate
7.42,24,substrate
7.42667,25,substrate
7.43333,26,substrate
7.44,27,substrate
7.44667,28,substrate
7.45333,27,substrate
7.46,28,substrate
7.46667,28,substrate
7.47333,27,substrate
7.48,27,substrate
7.48667,26,substrate
7.49333,25,substrate
7.5,26,substrate
7.50667,26,substrate
7.51333,27,substrate
7.52,28,substrate
7.52667,28,substrate
7.53333,28,substrate
7.54,28,substrate
7.54667,27,substrate
7.55333,28,substrate
7.56,30,substrate
7.56667,31,substrate
7.57333,32,substrate
7.58,34,substrate
7.58667,34,substrate
7.59333,35,substrate
7.6,35,substrate
7.60667,36,substrate
7.61333,37,substrate
7.62,36,substrate
7.62667,36,substrate
7.63333,37,substrate
7.64,38,substrate
7.64667,37,substrate
7.65333,36,substrate
7.66,37,substrate
7.66667,37,substrate
7.67333,38,substrate
7.68,38,substrate
7.68667,39,substrate
7.69333,40,substrate
7.7,41,substrate
7.70667,42,substrate
7.71333,43,substrate
7.72,44,substrate
7.72667,46,substrate
7.73333,47,substrate
7.74,48,substrate
7.74667,48,substrate
7.75333,47,substrate
7.76,46,substrate
7.76667,47,substrate
7.77333,46,substrate
7.78,46,substrate
7.78667,47,substrate
7.79333,48,substrate
7.8,48,substrate
7.80667,49,substrate
7.81333,50,substrate
7.82,52,substrate
7.82667,53,substrate
7.83333,54,substrate
7.84,55,substrate
7.84667,55,substrate
7.85333,56,substrate
7.86,57,substrate
7.86667,58,substrate
7.87333,59,substrate
7.88,59,substrate
7.88667,60,substrate
7.89333,61,substrate
7.9,62,substrate
7.90667,62,substrate
7.91333,62,substrate
7.92,63,substrate
7.92667,63,substrate
7.93333,63,substrate
7.94,65,substrate
7.94667,66,substrate
7.95333,68,substrate
7.96,69,substrate
7.96667,70,substrate
7.97333,72,substrate
7.98,73,substrate
7.98667,73,substrate
7.99333,74,substrate
8,75,substrate
8.00667,75,substrate
8.01333,76,substrate
8.02,77,substrate
8.02667,78,substrate
8.03333,79,substrate
8.04,80,substrate
8.04667,80,substrate
8.05333,80,substrate
8.06,81,substrate
8.06667,80,substrate
8.07333,80,substrate
8.08,80,substrate
8.08667,81,substrate
8.09333,82,substrate
8.1,83,substrate
8.10667,84,substrate
8.11333,86,substrate
8.12,88,substrate
8.12667,90,substrate
8.13333,91,substrate
8.14,92,substrate
8.14667,92,substrate
8.15333,93,substrate
8.16,94,substrate
8.16667,95,substrate
8.17333,96,substrate
8.18,97,substrate
8.18667,98,substrate
8.19333,99,substrate
8.2,100,substrate
8.20667,101,substrate
8.21333,101,substrate
8.22,101,substrate
8.22667,102,substrate
8.23333,104,substrate
8.24,105,substrate
8.24667,106,substrate
8.25333,108,substrate
8.26,109,substrate
8.26667,109,substrate
8.27333,110,substrate
8.28,111,substrate
8.28667,112,substrate
8.29333,112,substrate
8.3,113,substrate
8.30667,114,substrate
8.31333,116,substrate
8.32,118,substrate
8.32667,119,substrate
8.33333,121,substrate
8.34,121,substrate
8.34667,121,substrate
8.35333,122,substrate
8.36,123,substrate
8.36667,124,substrate
8.37333,125,substrate
8.38,126,substrate
8.38667,127,substrate
8.39333,128,substrate
8.4,129,substrate
8.40667,130,substrate
8.41333,130,substrate
8.42,130,substrate
8.42667,130,substrate
8.43333,131,substrate
8.44,133,substrate
8.44667,135,substrate
8.45333,136,substrate
8.46,138,substrate
8.46667,139,substrate
8.47333,139,substrate
8.48,140,substrate
8.48667,141,substrate
8.49333,142,substrate
8.5,143,substrate
8.50667,144,substrate
8.51333,144,substrate
8.52,145,substrate
8.52667,146,substrate
8.53333,146,substrate
8.54,147,substrate
8.54667,147,substrate
8.55333,149,substrate
8.56,151,substrate
8.56667,152,substrate
8.57333,153,substrate
8.58,152,substrate
