50.1685,6.80E+01
50.1695,9.30E+01
50.1705,5.80E+01
50.1716,5.50E+01
50.1726,6.90E+01
50.1736,5.70E+01
50.1747,5.10E+01
50.1757,4.30E+01
50.1768,4.60E+01
50.1778,3.90E+01
50.1788,7.30E+01
50.1799,9.50E+01
50.1809,8.10E+01
50.1819,6.70E+01
50.183,2.80E+01
50.184,7.20E+01
50.1851,8.90E+01
50.1861,5.40E+01
50.1871,7.10E+01
50.1882,8.80E+01
50.1892,7.00E+01
50.1903,7.40E+01
50.1913,9.20E+01
50.1923,8.10E+01
50.1934,8.10E+01
50.1944,9.20E+01
50.1955,8.60E+01
50.1965,5.70E+01
50.1975,8.30E+01
50.1986,7.40E+01
50.1996,7.50E+01
50.2006,5.10E+01
50.2017,8.00E+01
50.2027,9.30E+01
50.2038,7.80E+01
50.2048,1.10E+02
50.2058,8.40E+01
50.2069,6.30E+01
50.2079,7.10E+01
50.209,4.70E+01
50.21,2.70E+01
50.211,7.50E+01
50.2121,7.90E+01
50.2131,7.70E+01
50.2142,1.24E+02
50.2152,5.90E+01
50.2162,5.40E+01
50.2173,7.20E+01
50.2183,5.90E+01
50.2193,8.40E+01
50.2204,1.03E+02
50.2214,1.11E+02
50.2225,5.50E+01
50.2235,5.50E+01
50.2245,3.10E+01
50.2256,4.80E+01
50.2266,6.60E+01
50.2277,5.40E+01
50.2287,7.20E+01
50.2297,7.30E+01
50.2308,6.80E+01
50.2318,5.30E+01
50.2329,4.50E+01
50.2339,5.70E+01
50.2349,6.50E+01
50.236,5.00E+01
50.237,6.70E+01
50.238,6.30E+01
50.2391,5.40E+01
50.2401,7.30E+01
50.2412,8.00E+01
50.2422,6.70E+01
50.2432,1.32E+02
50.2443,6.10E+01
50.2453,4.00E+01
50.2464,8.90E+01
50.2474,6.80E+01
50.2484,7.70E+01
50.2495,6.90E+01
50.2505,5.50E+01
50.2516,5.60E+01
50.2526,1.21E+02
50.2536,9.10E+01
50.2547,6.20E+01
50.2557,7.90E+01
50.2568,6.60E+01
50.2578,7.60E+01
50.2588,8.80E+01
50.2599,3.80E+01
50.2609,5.80E+01
50.262,6.60E+01
50.263,6.90E+01
50.264,9.00E+01
50.2651,8.10E+01
50.2661,8.70E+01
50.2671,5.80E+01
50.2682,7.00E+01
50.2692,5.70E+01
50.2703,6.80E+01
50.2713,5.00E+01
50.2723,5.40E+01
50.2734,5.40E+01
50.2744,7.00E+01
50.2755,5.60E+01
50.2765,6.40E+01
50.2775,7.00E+01
50.2786,5.60E+01
50.2796,5.00E+01
50.2807,9.70E+01
50.2817,8.60E+01
50.2827,5.60E+01
50.2838,7.20E+01
50.2848,3.90E+01
50.2859,8.10E+01
50.2869,8.70E+01
50.2879,5.80E+01
50.289,5.80E+01
50.29,8.50E+01
50.2911,7.70E+01
50.2921,6.50E+01
50.2931,4.80E+01
50.2942,7.30E+01
50.2952,7.70E+01
50.2963,5.80E+01
50.2973,6.10E+01
50.2983,5.90E+01
50.2994,8.60E+01
50.3004,7.70E+01
50.3015,7.60E+01
50.3025,8.70E+01
50.3035,5.90E+01
50.3046,8.30E+01
50.3056,7.80E+01
50.3067,8.20E+01
50.3077,9.60E+01
50.3087,8.40E+01
50.3098,6.40E+01
50.3108,6.20E+01
50.3119,6.60E+01
50.3129,9.10E+01
50.3139,6.50E+01
50.315,6.30E+01
50.316,8.30E+01
50.3171,8.70E+01
50.3181,8.20E+01
50.3191,9.30E+01
50.3202,4.70E+01
50.3212,5.30E+01
50.3223,6.30E+01
50.3233,4.00E+01
50.3243,5.70E+01
50.3254,3.20E+01
50.3264,5.80E+01
50.3275,1.05E+02
50.3285,8.40E+01
50.3295,7.60E+01
50.3306,5.30E+01
50.3316,4.20E+01
50.3327,6.10E+01
50.3337,7.00E+01
50.3347,9.00E+01
50.3358,7.30E+01
50.3368,5.60E+01
50.3379,5.40E+01
50.3389,5.10E+01
50.3399,7.40E+01
50.341,4.40E+01
50.342,4.10E+01
50.3431,6.80E+01
50.3441,1.00E+02
50.3451,5.50E+01
50.3462,7.80E+01
50.3472,6.60E+01
50.3483,6.50E+01
50.3493,7.90E+01
50.3503,9.10E+01
50.3514,7.80E+01
50.3524,4.30E+01
50.3535,3.50E+01
50.3545,4.00E+01
50.3555,5.70E+01
50.3566,6.80E+01
50.3576,5.50E+01
50.3587,3.50E+01
50.3597,7.90E+01
50.3607,9.00E+01
50.3618,6.30E+01
50.3628,4.10E+01
50.3639,8.00E+01
50.3649,7.10E+01
50.3659,5.80E+01
50.367,6.70E+01
50.368,4.40E+01
50.3691,5.20E+01
50.3701,5.20E+01
50.3711,7.00E+01
50.3722,4.80E+01
50.3732,5.90E+01
50.3743,1.22E+02
50.3753,8.00E+01
50.3764,5.80E+01
50.3774,9.00E+01
50.3784,9.60E+01
50.3795,9.30E+01
50.3805,8.00E+01
50.3816,6.40E+01
50.3826,8.60E+01
50.3836,6.50E+01
50.3847,5.30E+01
50.3857,4.30E+01
50.3868,3.70E+01
50.3878,1.21E+02
50.3888,7.60E+01
50.3899,4.60E+01
50.3909,3.20E+01
50.392,4.90E+01
50.393,6.10E+01
50.394,8.40E+01
50.3951,5.40E+01
50.3961,7.00E+01
50.3972,6.10E+01
50.3982,8.40E+01
50.3992,7.70E+01
50.4003,7.80E+01
50.4013,6.20E+01
50.4024,3.70E+01
50.4034,5.90E+01
50.4044,4.20E+01
50.4055,4.70E+01
50.4065,5.10E+01
50.4076,4.50E+01
50.4086,1.06E+02
50.4097,7.90E+01
50.4107,7.40E+01
50.4117,5.90E+01
50.4128,6.60E+01
50.4138,1.07E+02
50.4149,7.50E+01
50.4159,4.70E+01
50.4169,5.80E+01
50.418,1.03E+02
50.419,6.60E+01
50.4201,3.90E+01
50.4211,5.10E+01
50.4221,7.40E+01
50.4232,9.20E+01
50.4242,1.11E+02
50.4253,8.80E+01
50.4263,5.80E+01
50.4273,5.90E+01
50.4284,6.60E+01
50.4294,4.70E+01
50.4305,5.00E+01
50.4315,7.50E+01
50.4326,7.70E+01
50.4336,5.90E+01
50.4346,5.40E+01
50.4357,6.50E+01
50.4367,7.50E+01
50.4378,7.20E+01
50.4388,5.70E+01
50.4398,5.90E+01
50.4409,1.03E+02
50.4419,9.40E+01
50.443,5.50E+01
50.444,7.10E+01
50.445,6.10E+01
50.4461,5.80E+01
50.4471,5.60E+01
50.4482,3.10E+01
50.4492,5.10E+01
50.4503,8.20E+01
50.4513,5.80E+01
50.4523,8.00E+01
50.4534,5.60E+01
50.4544,6.00E+01
50.4555,8.90E+01
50.4565,5.60E+01
50.4575,9.40E+01
50.4586,7.10E+01
50.4596,3.50E+01
50.4607,5.90E+01
50.4617,5.90E+01
50.4628,8.40E+01
50.4638,7.00E+01
50.4648,3.80E+01
50.4659,3.60E+01
50.4669,6.50E+01
50.468,6.30E+01
50.469,6.20E+01
50.47,6.80E+01
50.4711,6.00E+01
50.4721,6.20E+01
50.4732,6.40E+01
50.4742,5.70E+01
50.4753,8.10E+01
50.4763,7.30E+01
50.4773,5.10E+01
50.4784,6.80E+01
50.4794,6.10E+01
50.4805,5.50E+01
50.4815,8.50E+01
50.4825,5.60E+01
50.4836,3.60E+01
50.4846,6.50E+01
50.4857,8.30E+01
50.4867,5.80E+01
50.4878,7.00E+01
50.4888,6.80E+01
50.4898,6.10E+01
50.4909,3.70E+01
50.4919,3.40E+01
50.493,7.50E+01
50.494,3.90E+01
50.495,7.50E+01
50.4961,3.40E+01
50.4971,4.50E+01
50.4982,8.40E+01
50.4992,8.10E+01
50.5003,8.50E+01
50.5013,3.70E+01
50.5023,4.40E+01
50.5034,7.90E+01
50.5044,6.20E+01
50.5055,6.70E+01
50.5065,5.30E+01
50.5075,5.20E+01
50.5086,7.50E+01
50.5096,6.60E+01
50.5107,1.09E+02
50.5117,4.40E+01
50.5128,5.40E+01
50.5138,4.30E+01
50.5148,5.80E+01
50.5159,6.10E+01
50.5169,6.20E+01
50.518,6.00E+01
50.519,5.20E+01
50.5201,4.20E+01
50.5211,6.80E+01
50.5221,2.70E+01
50.5232,4.40E+01
50.5242,4.70E+01
50.5253,7.80E+01
50.5263,4.50E+01
50.5273,4.40E+01
50.5284,5.10E+01
50.5294,7.40E+01
50.5305,6.00E+01
50.5315,9.90E+01
50.5326,5.60E+01
50.5336,5.40E+01
50.5346,5.00E+01
50.5357,5.40E+01
50.5367,5.50E+01
50.5378,4.70E+01
50.5388,6.00E+01
50.5398,6.70E+01
50.5409,7.20E+01
50.5419,7.00E+01
50.543,5.90E+01
50.544,5.50E+01
50.5451,7.30E+01
50.5461,7.70E+01
50.5471,6.30E+01
50.5482,4.70E+01
50.5492,6.10E+01
50.5503,9.10E+01
50.5513,3.40E+01
50.5524,6.50E+01
50.5534,6.10E+01
50.5544,7.80E+01
50.5555,6.70E+01
50.5565,6.10E+01
50.5576,5.00E+01
50.5586,2.60E+01
50.5597,3.10E+01
50.5607,8.30E+01
50.5617,1.01E+02
50.5628,7.70E+01
50.5638,8.90E+01
50.5649,5.90E+01
50.5659,6.20E+01
50.567,5.40E+01
50.568,6.80E+01
50.569,4.30E+01
50.5701,4.10E+01
50.5711,9.50E+01
50.5722,8.90E+01
50.5732,3.60E+01
50.5742,5.70E+01
50.5753,3.40E+01
50.5763,5.30E+01
50.5774,6.20E+01
50.5784,8.20E+01
50.5795,7.00E+01
50.5805,5.00E+01
50.5816,1.00E+02
50.5826,7.40E+01
50.5836,9.50E+01
50.5847,4.70E+01
50.5857,8.50E+01
50.5868,6.00E+01
50.5878,4.30E+01
50.5888,7.70E+01
50.5899,1.02E+02
50.5909,6.80E+01
50.592,6.10E+01
50.593,8.90E+01
50.5941,7.40E+01
50.5951,7.70E+01
50.5961,5.30E+01
50.5972,3.30E+01
50.5982,4.60E+01
50.5993,5.40E+01
50.6003,8.80E+01
50.6014,5.40E+01
50.6024,7.80E+01
50.6034,5.80E+01
50.6045,8.80E+01
50.6055,2.70E+01
50.6066,9.20E+01
50.6076,6.30E+01
50.6087,5.30E+01
50.6097,4.50E+01
50.6107,3.60E+01
50.6118,6.40E+01
50.6128,4.10E+01
50.6139,9.30E+01
50.6149,7.00E+01
50.616,1.08E+02
50.617,6.40E+01
50.618,2.80E+01
50.6191,3.60E+01
50.6201,8.60E+01
50.6212,6.60E+01
50.6222,5.60E+01
50.6233,6.00E+01
50.6243,1.02E+02
50.6254,6.60E+01
50.6264,4.60E+01
50.6274,3.70E+01
50.6285,6.60E+01
50.6295,4.30E+01
50.6306,4.90E+01
50.6316,8.50E+01
50.6327,1.11E+02
50.6337,5.20E+01
50.6347,5.80E+01
50.6358,5.60E+01
50.6368,7.40E+01
50.6379,8.10E+01
50.6389,7.00E+01
50.64,6.10E+01
50.641,5.40E+01
50.642,9.40E+01
50.6431,8.60E+01
50.6441,4.60E+01
50.6452,4.90E+01
50.6462,4.30E+01
50.6473,7.80E+01
50.6483,9.60E+01
50.6493,1.13E+02
50.6504,5.70E+01
50.6514,7.30E+01
50.6525,9.80E+01
50.6535,1.33E+02
50.6546,7.60E+01
50.6556,6.00E+01
50.6567,6.20E+01
50.6577,7.80E+01
50.6587,6.60E+01
50.6598,7.00E+01
50.6608,5.10E+01
50.6619,4.70E+01
50.6629,5.70E+01
50.664,5.80E+01
50.665,5.10E+01
50.666,7.90E+01
50.6671,6.70E+01
50.6681,5.70E+01
50.6692,6.10E+01
50.6702,6.70E+01
50.6713,5.50E+01
50.6723,7.00E+01
50.6733,6.90E+01
50.6744,4.70E+01
50.6754,4.10E+01
50.6765,4.20E+01
50.6775,6.60E+01
50.6786,5.50E+01
50.6796,3.40E+01
50.6807,8.10E+01
50.6817,7.10E+01
50.6827,5.20E+01
50.6838,7.90E+01
50.6848,7.80E+01
50.6859,5.50E+01
50.6869,8.30E+01
50.688,1.34E+02
50.689,8.20E+01
50.69,6.60E+01
50.6911,5.30E+01
50.6921,5.00E+01
50.6932,6.60E+01
50.6942,6.20E+01
50.6953,5.00E+01
50.6963,6.30E+01
50.6974,6.50E+01
50.6984,7.20E+01
50.6994,6.80E+01
50.7005,4.80E+01
50.7015,4.00E+01
50.7026,5.70E+01
50.7036,4.80E+01
50.7047,3.30E+01
50.7057,6.70E+01
50.7067,6.40E+01
50.7078,4.20E+01
50.7088,5.70E+01
50.7099,7.20E+01
50.7109,8.30E+01
50.712,7.10E+01
50.713,9.80E+01
50.7141,8.80E+01
50.7151,3.70E+01
50.7161,4.00E+01
50.7172,9.20E+01
50.7182,6.30E+01
50.7193,5.50E+01
50.7203,5.20E+01
50.7214,5.00E+01
50.7224,7.50E+01
50.7235,6.20E+01
50.7245,4.30E+01
50.7255,4.90E+01
50.7266,6.60E+01
50.7276,5.60E+01
50.7287,4.20E+01
50.7297,3.80E+01
50.7308,7.40E+01
50.7318,7.50E+01
50.7328,7.80E+01
50.7339,6.70E+01
50.7349,6.20E+01
50.736,5.30E+01
50.737,5.90E+01
50.7381,6.30E+01
50.7391,6.60E+01
50.7402,6.60E+01
50.7412,4.00E+01
50.7422,7.60E+01
50.7433,4.50E+01
50.7443,7.40E+01
50.7454,9.60E+01
50.7464,4.70E+01
50.7475,6.70E+01
50.7485,9.00E+01
50.7496,6.30E+01
50.7506,6.90E+01
50.7517,6.10E+01
50.7527,7.20E+01
50.7537,8.60E+01
50.7548,5.30E+01
50.7558,4.50E+01
50.7569,8.30E+01
50.7579,5.70E+01
50.759,6.90E+01
50.76,4.60E+01
50.7611,7.70E+01
50.7621,5.80E+01
50.7631,5.70E+01
50.7642,4.00E+01
50.7652,9.10E+01
50.7663,6.40E+01
50.7673,7.40E+01
50.7684,3.60E+01
50.7694,4.30E+01
50.7705,4.90E+01
50.7715,4.00E+01
50.7725,7.00E+01
50.7736,7.20E+01
50.7746,6.70E+01
50.7757,7.00E+01
50.7767,6.00E+01
50.7778,6.90E+01
50.7788,2.20E+01
50.7799,4.90E+01
50.7809,8.40E+01
50.7819,5.10E+01
50.783,9.80E+01
50.784,9.10E+01
50.7851,3.50E+01
50.7861,5.80E+01
50.7872,5.10E+01
50.7882,5.50E+01
50.7893,6.00E+01
50.7903,5.30E+01
50.7913,9.10E+01
50.7924,8.00E+01
50.7934,7.20E+01
50.7945,5.50E+01
50.7955,7.70E+01
50.7966,9.60E+01
50.7976,8.00E+01
50.7987,8.20E+01
50.7997,7.00E+01
50.8007,4.60E+01
50.8018,7.70E+01
50.8028,5.60E+01
50.8039,7.30E+01
50.8049,6.50E+01
50.806,1.02E+02
50.807,5.50E+01
50.8081,8.80E+01
50.8091,7.30E+01
50.8102,5.90E+01
50.8112,8.30E+01
50.8122,4.80E+01
50.8133,4.60E+01
50.8143,5.70E+01
50.8154,7.20E+01
50.8164,1.01E+02
50.8175,9.90E+01
50.8185,5.40E+01
50.8196,6.60E+01
50.8206,8.50E+01
50.8217,7.70E+01
50.8227,8.10E+01
50.8237,8.00E+01
50.8248,9.80E+01
50.8258,6.50E+01
50.8269,9.50E+01
50.8279,5.00E+01
50.829,6.00E+01
50.83,8.50E+01
50.8311,7.90E+01
50.8321,6.00E+01
50.8331,4.40E+01
50.8342,7.90E+01
50.8352,5.60E+01
50.8363,5.10E+01
50.8373,2.60E+01
50.8384,6.80E+01
50.8394,8.30E+01
50.8405,6.90E+01
50.8415,9.70E+01
50.8426,7.10E+01
50.8436,6.60E+01
50.8446,7.90E+01
50.8457,7.60E+01
50.8467,5.10E+01
50.8478,6.70E+01
50.8488,6.00E+01
50.8499,5.20E+01
50.8509,4.90E+01
50.852,5.20E+01
50.853,6.20E+01
50.8541,7.70E+01
50.8551,3.40E+01
50.8561,7.00E+01
50.8572,5.30E+01
50.8582,5.40E+01
50.8593,4.10E+01
50.8603,8.40E+01
50.8614,1.09E+02
50.8624,9.30E+01
50.8635,8.70E+01
50.8645,5.80E+01
50.8656,7.40E+01
50.8666,5.80E+01
50.8676,7.60E+01
50.8687,7.80E+01
50.8697,8.30E+01
50.8708,9.80E+01
50.8718,4.30E+01
50.8729,7.50E+01
50.8739,8.20E+01
50.875,8.60E+01
50.876,6.80E+01
50.8771,4.30E+01
50.8781,5.50E+01
50.8792,9.20E+01
50.8802,1.03E+02
50.8812,8.20E+01
50.8823,4.90E+01
50.8833,5.20E+01
50.8844,6.40E+01
50.8854,8.10E+01
50.8865,5.80E+01
50.8875,1.11E+02
50.8886,9.80E+01
50.8896,5.00E+01
50.8907,7.90E+01
50.8917,5.80E+01
50.8927,8.70E+01
50.8938,6.90E+01
50.8948,4.90E+01
50.8959,3.00E+01
50.8969,5.20E+01
50.898,7.20E+01
50.899,5.00E+01
50.9001,6.00E+01
50.9011,4.80E+01
50.9022,5.30E+01
50.9032,6.40E+01
50.9043,6.40E+01
50.9053,9.00E+01
50.9063,6.90E+01
50.9074,5.10E+01
50.9084,5.20E+01
50.9095,1.11E+02
50.9105,6.90E+01
50.9116,6.50E+01
50.9126,5.40E+01
50.9137,7.70E+01
50.9147,8.30E+01
50.9158,6.70E+01
50.9168,8.80E+01
50.9179,6.00E+01
50.9189,7.00E+01
50.9199,4.70E+01
50.921,5.00E+01
50.922,1.11E+02
50.9231,8.30E+01
50.9241,9.30E+01
50.9252,8.60E+01
50.9262,8.50E+01
50.9273,8.50E+01
50.9283,6.80E+01
50.9294,1.01E+02
50.9304,7.80E+01
50.9315,6.30E+01
50.9325,8.60E+01
50.9335,9.30E+01
50.9346,4.70E+01
50.9356,9.40E+01
50.9367,7.60E+01
50.9377,8.60E+01
50.9388,1.26E+02
50.9398,6.80E+01
50.9409,3.90E+01
50.9419,3.90E+01
50.943,9.00E+01
50.944,6.80E+01
50.9451,5.90E+01
50.9461,2.40E+01
50.9471,7.30E+01
50.9482,7.90E+01
50.9492,8.00E+01
50.9503,5.90E+01
50.9513,5.10E+01
50.9524,6.10E+01
50.9534,8.60E+01
50.9545,6.50E+01
50.9555,5.90E+01
50.9566,5.30E+01
50.9576,9.00E+01
50.9587,5.60E+01
50.9597,4.70E+01
50.9608,5.20E+01
50.9618,5.20E+01
50.9628,5.50E+01
50.9639,6.10E+01
50.9649,1.09E+02
50.966,9.00E+01
50.967,4.50E+01
50.9681,8.40E+01
50.9691,6.30E+01
50.9702,7.90E+01
50.9712,7.80E+01
50.9723,4.20E+01
50.9733,6.20E+01
50.9744,8.60E+01
50.9754,6.30E+01
50.9765,6.30E+01
50.9775,6.50E+01
50.9785,8.40E+01
50.9796,7.10E+01
50.9806,5.80E+01
50.9817,1.07E+02
50.9827,7.20E+01
50.9838,6.50E+01
50.9848,5.70E+01
50.9859,6.40E+01
50.9869,6.10E+01
50.988,7.00E+01
50.989,7.60E+01
50.9901,5.70E+01
50.9911,7.70E+01
50.9922,4.40E+01
50.9932,6.20E+01
50.9942,2.10E+01
50.9953,6.30E+01
50.9963,6.90E+01
50.9974,6.10E+01
50.9984,5.10E+01
50.9995,8.30E+01
51.0005,7.40E+01
51.0016,4.20E+01
51.0026,4.00E+01
51.0037,5.30E+01
51.0047,8.30E+01
51.0058,5.30E+01
51.0068,8.70E+01
51.0079,4.80E+01
51.0089,5.90E+01
51.01,7.50E+01
51.011,8.70E+01
51.012,9.10E+01
51.0131,9.20E+01
51.0141,7.60E+01
51.0152,8.30E+01
51.0162,6.40E+01
51.0173,7.10E+01
51.0183,6.20E+01
51.0194,4.20E+01
51.0204,8.60E+01
51.0215,5.00E+01
51.0225,7.50E+01
51.0236,6.60E+01
51.0246,4.70E+01
51.0257,5.10E+01
51.0267,3.90E+01
51.0278,5.60E+01
51.0288,7.40E+01
51.0299,7.50E+01
51.0309,8.60E+01
51.0319,7.50E+01
51.033,8.60E+01
51.034,6.10E+01
51.0351,7.90E+01
51.0361,5.50E+01
51.0372,5.20E+01
51.0382,6.80E+01
51.0393,1.09E+02
51.0403,1.08E+02
51.0414,3.80E+01
51.0424,6.00E+01
51.0435,7.50E+01
51.0445,5.70E+01
51.0456,6.90E+01
51.0466,7.10E+01
51.0477,6.20E+01
51.0487,6.80E+01
51.0498,5.70E+01
51.0508,6.30E+01
51.0518,6.40E+01
51.0529,8.40E+01
51.0539,6.60E+01
51.055,4.50E+01
51.056,6.40E+01
51.0571,3.20E+01
51.0581,4.50E+01
51.0592,4.90E+01
51.0602,5.90E+01
51.0613,5.50E+01
51.0623,7.70E+01
51.0634,7.00E+01
51.0644,5.70E+01
51.0655,4.60E+01
51.0665,7.50E+01
51.0676,8.90E+01
51.0686,9.30E+01
51.0697,6.70E+01
51.0707,3.40E+01
51.0718,6.00E+01
51.0728,6.60E+01
51.0738,3.10E+01
51.0749,8.10E+01
51.0759,9.70E+01
51.077,5.90E+01
51.078,5.40E+01
51.0791,4.40E+01
51.0801,7.00E+01
51.0812,5.20E+01
51.0822,6.50E+01
51.0833,7.10E+01
51.0843,4.10E+01
51.0854,4.20E+01
51.0864,8.00E+01
51.0875,5.00E+01
51.0885,2.90E+01
51.0896,4.00E+01
51.0906,5.20E+01
51.0917,3.80E+01
51.0927,6.90E+01
51.0938,1.01E+02
51.0948,8.10E+01
51.0959,5.30E+01
51.0969,6.90E+01
51.0979,4.80E+01
51.099,8.70E+01
51.1,9.60E+01
51.1011,5.60E+01
51.1021,6.80E+01
51.1032,7.00E+01
51.1042,8.10E+01
51.1053,1.24E+02
51.1063,7.70E+01
51.1074,7.10E+01
51.1084,7.10E+01
51.1095,7.30E+01
51.1105,8.30E+01
51.1116,4.80E+01
51.1126,1.08E+02
51.1137,1.02E+02
51.1147,7.80E+01
51.1158,5.30E+01
51.1168,7.50E+01
51.1179,7.40E+01
51.1189,5.30E+01
51.12,4.70E+01
51.121,3.60E+01
51.1221,8.40E+01
51.1231,8.90E+01
51.1241,4.70E+01
51.1252,5.90E+01
51.1262,6.20E+01
51.1273,7.90E+01
51.1283,5.60E+01
51.1294,9.90E+01
51.1304,6.00E+01
51.1315,7.20E+01
51.1325,4.70E+01
51.1336,8.70E+01
51.1346,5.90E+01
51.1357,3.50E+01
51.1367,5.50E+01
51.1378,8.30E+01
51.1388,8.00E+01
51.1399,2.90E+01
51.1409,7.00E+01
51.142,7.90E+01
51.143,4.00E+01
51.1441,6.70E+01
51.1451,1.03E+02
51.1462,8.20E+01
51.1472,6.10E+01
51.1483,7.20E+01
51.1493,5.00E+01
51.1504,4.10E+01
51.1514,1.26E+02
51.1525,7.40E+01
51.1535,5.60E+01
51.1546,5.20E+01
51.1556,7.30E+01
51.1567,7.70E+01
51.1577,7.90E+01
51.1587,7.60E+01
51.1598,9.40E+01
51.1608,6.70E+01
51.1619,7.30E+01
51.1629,6.50E+01
51.164,9.60E+01
51.165,9.60E+01
51.1661,6.90E+01
51.1671,5.30E+01
51.1682,6.70E+01
51.1692,5.00E+01
51.1703,6.10E+01
51.1713,9.10E+01
51.1724,6.30E+01
51.1734,6.10E+01
51.1745,5.70E+01
51.1755,5.20E+01
51.1766,8.90E+01
51.1776,9.80E+01
51.1787,1.08E+02
51.1797,1.00E+02
51.1808,7.30E+01
51.1818,5.60E+01
51.1829,5.60E+01
51.1839,8.80E+01
51.185,6.50E+01
51.186,1.00E+02
51.1871,6.50E+01
51.1881,6.40E+01
51.1892,6.50E+01
51.1902,3.90E+01
51.1913,3.90E+01
51.1923,5.40E+01
51.1934,6.50E+01
51.1944,8.50E+01
51.1955,1.02E+02
51.1965,8.00E+01
51.1976,6.90E+01
51.1986,5.60E+01
51.1996,9.00E+01
51.2007,8.00E+01
51.2018,7.00E+01
51.2028,7.50E+01
51.2038,6.90E+01
51.2049,8.20E+01
51.2059,4.50E+01
51.207,5.10E+01
51.208,6.70E+01
51.2091,9.30E+01
51.2101,9.00E+01
51.2112,7.20E+01
51.2122,9.90E+01
51.2133,8.20E+01
51.2143,4.00E+01
51.2154,8.00E+01
51.2164,5.00E+01
51.2175,9.50E+01
51.2185,8.90E+01
51.2196,5.90E+01
51.2206,8.20E+01
51.2217,7.80E+01
51.2227,8.00E+01
51.2238,8.20E+01
51.2248,4.60E+01
51.2259,5.50E+01
51.2269,8.20E+01
51.228,9.20E+01
51.229,7.50E+01
51.2301,9.00E+01
51.2311,6.90E+01
51.2322,8.30E+01
51.2332,7.60E+01
51.2343,7.50E+01
51.2353,6.40E+01
51.2364,7.40E+01
51.2374,5.30E+01
51.2385,4.50E+01
51.2395,3.90E+01
51.2406,5.90E+01
51.2416,8.40E+01
51.2427,7.50E+01
51.2437,6.40E+01
51.2448,5.50E+01
51.2458,3.90E+01
51.2469,8.00E+01
51.2479,8.60E+01
51.249,8.10E+01
51.25,8.70E+01
51.2511,6.20E+01
51.2521,4.60E+01
