time,intensity,type
39.525,179,biocatalytic
39.53333,178,biocatalytic
39.54167,179,biocatalytic
39.55,179,biocatalytic
39.55833,181,biocatalytic
39.56667,181,biocatalytic
39.575,182,biocatalytic
39.58333,181,biocatalytic
39.59167,180,biocatalytic
39.6,180,biocatalytic
39.60833,180,biocatalytic
39.61667,181,biocatalytic
39.625,181,biocatalytic
39.63333,181,biocatalytic
39.64167,182,biocatalytic
39.65,184,biocatalytic
39.65833,185,biocatalytic
39.66667,188,biocatalytic
39.675,188,biocatalytic
39.68333,188,biocatalytic
39.69167,189,biocatalytic
39.7,189,biocatalytic
39.70833,189,biocatalytic
39.71667,189,biocatalytic
39.725,190,biocatalytic
39.73333,192,biocatalytic
39.74167,192,biocatalytic
39.75,193,biocatalytic
39.75833,195,biocatalytic
39.76667,197,biocatalytic
39.775,199,biocatalytic
39.78333,199,biocatalytic
39.79167,198,biocatalytic
39.8,199,biocatalytic
39.80833,200,biocatalytic
39.81667,202,biocatalytic
39.825,202,biocatalytic
39.83333,204,biocatalytic
39.84167,204,biocatalytic
39.85,206,biocatalytic
39.85833,208,biocatalytic
39.86667,209,biocatalytic
39.875,210,biocatalytic
39.88333,210,biocatalytic
39.89167,211,biocatalytic
39.9,211,biocatalytic
39.90833,212,biocatalytic
39.91667,214,biocatalytic
39.925,215,biocatalytic
39.93333,216,biocatalytic
39.94167,217,biocatalytic
39.95,218,biocatalytic
39.95833,221,biocatalytic
39.96667,222,biocatalytic
39.975,223,biocatalytic
39.98333,224,biocatalytic
39.99167,225,biocatalytic
40,227,biocatalytic
20,42,synthetic
20.00833,42,synthetic
20.01667,43,synthetic
20.025,43,synthetic
20.03333,44,synthetic
20.04167,44,synthetic
20.05,43,synthetic
20.05833,42,synthetic
20.06667,42,synthetic
20.075,42,synthetic
20.08333,43,synthetic
20.09167,43,synthetic
20.1,43,synthetic
20.10833,44,synthetic
20.11667,44,synthetic
20.125,44,synthetic
20.13333,44,synthetic
20.14167,45,synthetic
20.15,46,synthetic
20.15833,45,synthetic
20.16667,44,synthetic
20.175,43,synthetic
20.18333,43,synthetic
20.19167,43,synthetic
20.2,44,synthetic
20.20833,44,synthetic
20.21667,45,synthetic
20.225,46,synthetic
20.23333,47,synthetic
20.24167,47,synthetic
20.25,47,synthetic
20.25833,45,synthetic
20.26667,44,synthetic
20.275,44,synthetic
20.28333,44,synthetic
20.29167,45,synthetic
20.3,45,synthetic
20.30833,45,synthetic
20.31667,45,synthetic
20.325,45,synthetic
20.33333,44,synthetic
20.34167,43,synthetic
20.35,43,synthetic
20.35833,42,synthetic
20.36667,41,synthetic
20.375,42,synthetic
20.38333,44,synthetic
20.39167,45,synthetic
20.4,45,synthetic
20.40833,44,synthetic
20.41667,44,synthetic
20.425,45,synthetic
20.43333,45,synthetic
20.44167,45,synthetic
20.45,44,synthetic
20.45833,44,synthetic
20.46667,45,synthetic
20.475,45,synthetic
20.48333,44,synthetic
20.49167,44,synthetic
20.5,44,synthetic
20.50833,45,synthetic
20.51667,45,synthetic
20.525,44,synthetic
20.53333,43,synthetic
20.54167,42,synthetic
20.55,42,synthetic
20.55833,44,synthetic
20.56667,45,synthetic
20.575,44,synthetic
20.58333,43,synthetic
20.59167,42,synthetic
20.6,41,synthetic
20.60833,41,synthetic
20.61667,42,synthetic
20.625,44,synthetic
20.63333,44,synthetic
20.64167,43,synthetic
20.65,42,synthetic
20.65833,43,synthetic
20.66667,43,synthetic
20.675,43,synthetic
20.68333,43,synthetic
20.69167,43,synthetic
20.7,42,synthetic
20.70833,42,synthetic
20.71667,42,synthetic
20.725,43,synthetic
20.73333,43,synthetic
20.74167,44,synthetic
20.75,43,synthetic
20.75833,42,synthetic
20.76667,41,synthetic
20.775,40,synthetic
20.78333,40,synthetic
20.79167,41,synthetic
20.8,42,synthetic
20.80833,43,synthetic
20.81667,43,synthetic
20.825,42,synthetic
20.83333,42,synthetic
20.84167,43,synthetic
20.85,42,synthetic
20.85833,42,synthetic
20.86667,42,synthetic
20.875,42,synthetic
20.88333,43,synthetic
20.89167,44,synthetic
20.9,43,synthetic
20.90833,42,synthetic
20.91667,42,synthetic
20.925,43,synthetic
20.93333,44,synthetic
20.94167,44,synthetic
20.95,44,synthetic
20.95833,44,synthetic
20.96667,45,synthetic
20.975,45,synthetic
20.98333,45,synthetic
20.99167,44,synthetic
21,45,synthetic
21.00833,45,synthetic
21.01667,45,synthetic
21.025,46,synthetic
21.03333,46,synthetic
21.04167,47,synthetic
21.05,48,synthetic
21.05833,48,synthetic
21.06667,48,synthetic
21.075,48,synthetic
21.08333,48,synthetic
21.09167,48,synthetic
21.1,48,synthetic
21.10833,48,synthetic
21.11667,49,synthetic
21.125,51,synthetic
21.13333,52,synthetic
21.14167,53,synthetic
21.15,53,synthetic
21.15833,53,synthetic
21.16667,53,synthetic
21.175,53,synthetic
21.18333,54,synthetic
21.19167,55,synthetic
21.2,56,synthetic
21.20833,58,synthetic
21.21667,59,synthetic
21.225,59,synthetic
21.23333,60,synthetic
21.24167,61,synthetic
21.25,64,synthetic
21.25833,66,synthetic
21.26667,66,synthetic
21.275,66,synthetic
21.28333,67,synthetic
21.29167,67,synthetic
21.3,67,synthetic
21.30833,68,synthetic
21.31667,70,synthetic
21.325,72,synthetic
21.33333,73,synthetic
21.34167,75,synthetic
21.35,75,synthetic
21.35833,76,synthetic
21.36667,77,synthetic
21.375,80,synthetic
21.38333,82,synthetic
21.39167,83,synthetic
21.4,85,synthetic
21.40833,85,synthetic
21.41667,86,synthetic
21.425,88,synthetic
21.43333,90,synthetic
21.44167,91,synthetic
21.45,92,synthetic
21.45833,93,synthetic
21.46667,94,synthetic
21.475,94,synthetic
21.48333,96,synthetic
21.49167,99,synthetic
21.5,101,synthetic
21.50833,102,synthetic
21.51667,104,synthetic
21.525,105,synthetic
21.53333,105,synthetic
21.54167,105,synthetic
21.55,106,synthetic
21.55833,108,synthetic
21.56667,110,synthetic
21.575,111,synthetic
21.58333,113,synthetic
21.59167,114,synthetic
21.6,115,synthetic
21.60833,116,synthetic
21.61667,116,synthetic
21.625,116,synthetic
21.63333,117,synthetic
21.64167,118,synthetic
21.65,117,synthetic
21.65833,116,synthetic
21.66667,117,synthetic
21.675,117,synthetic
21.68333,116,synthetic
21.69167,117,synthetic
21.7,118,synthetic
21.70833,119,synthetic
21.71667,120,synthetic
21.725,120,synthetic
21.73333,120,synthetic
21.74167,119,synthetic
21.75,119,synthetic
21.75833,118,synthetic
21.76667,118,synthetic
21.775,117,synthetic
21.78333,117,synthetic
21.79167,118,synthetic
21.8,117,synthetic
21.80833,115,synthetic
21.81667,114,synthetic
21.825,114,synthetic
21.83333,114,synthetic
21.84167,113,synthetic
21.85,111,synthetic
21.85833,109,synthetic
21.86667,109,synthetic
21.875,109,synthetic
21.88333,108,synthetic
21.89167,108,synthetic
21.9,106,synthetic
21.90833,104,synthetic
21.91667,103,synthetic
21.925,104,synthetic
21.93333,105,synthetic
21.94167,103,synthetic
21.95,101,synthetic
21.95833,99,synthetic
21.96667,98,synthetic
21.975,96,synthetic
21.98333,94,synthetic
21.99167,92,synthetic
22,91,synthetic
22.00833,90,synthetic
22.01667,90,synthetic
22.025,90,synthetic
22.03333,89,synthetic
22.04167,89,synthetic
22.05,88,synthetic
22.05833,87,synthetic
22.06667,85,synthetic
22.075,83,synthetic
22.08333,82,synthetic
22.09167,81,synthetic
22.1,81,synthetic
22.10833,81,synthetic
22.11667,80,synthetic
22.125,79,synthetic
22.13333,79,synthetic
22.14167,78,synthetic
22.15,77,synthetic
22.15833,76,synthetic
22.16667,76,synthetic
22.175,76,synthetic
22.18333,76,synthetic
22.19167,75,synthetic
22.2,76,synthetic
22.20833,77,synthetic
22.21667,77,synthetic
22.225,74,synthetic
22.23333,71,synthetic
22.24167,71,synthetic
22.25,72,synthetic
22.25833,74,synthetic
22.26667,75,synthetic
22.275,75,synthetic
22.28333,74,synthetic
22.29167,74,synthetic
22.3,74,synthetic
22.30833,75,synthetic
22.31667,74,synthetic
22.325,75,synthetic
22.33333,75,synthetic
22.34167,75,synthetic
22.35,76,synthetic
22.35833,77,synthetic
22.36667,76,synthetic
22.375,76,synthetic
22.38333,76,synthetic
22.39167,76,synthetic
22.4,77,synthetic
22.40833,77,synthetic
22.41667,77,synthetic
22.425,78,synthetic
22.43333,79,synthetic
22.44167,78,synthetic
22.45,78,synthetic
22.45833,78,synthetic
22.46667,78,synthetic
22.475,79,synthetic
22.48333,80,synthetic
22.49167,80,synthetic
22.5,81,synthetic
22.50833,81,synthetic
22.51667,81,synthetic
22.525,82,synthetic
22.53333,82,synthetic
22.54167,83,synthetic
22.55,83,synthetic
22.55833,83,synthetic
22.56667,84,synthetic
22.575,83,synthetic
22.58333,83,synthetic
22.59167,82,synthetic
22.6,82,synthetic
22.60833,82,synthetic
22.61667,83,synthetic
22.625,83,synthetic
22.63333,82,synthetic
22.64167,82,synthetic
22.65,83,synthetic
22.65833,83,synthetic
22.66667,83,synthetic
22.675,83,synthetic
22.68333,83,synthetic
22.69167,83,synthetic
22.7,84,synthetic
22.70833,85,synthetic
22.71667,86,synthetic
22.725,86,synthetic
22.73333,85,synthetic
22.74167,84,synthetic
22.75,84,synthetic
22.75833,84,synthetic
22.76667,84,synthetic
22.775,84,synthetic
22.78333,84,synthetic
22.79167,83,synthetic
22.8,82,synthetic
22.80833,81,synthetic
22.81667,81,synthetic
22.825,81,synthetic
22.83333,81,synthetic
22.84167,81,synthetic
22.85,81,synthetic
22.85833,81,synthetic
22.86667,80,synthetic
22.875,80,synthetic
22.88333,79,synthetic
22.89167,80,synthetic
22.9,80,synthetic
22.90833,81,synthetic
22.91667,81,synthetic
22.925,82,synthetic
22.93333,82,synthetic
22.94167,82,synthetic
22.95,82,synthetic
22.95833,82,synthetic
22.96667,81,synthetic
22.975,82,synthetic
22.98333,82,synthetic
22.99167,82,synthetic
23,83,synthetic
23.00833,83,synthetic
23.01667,83,synthetic
23.025,84,synthetic
23.03333,84,synthetic
23.04167,84,synthetic
23.05,84,synthetic
23.05833,85,synthetic
23.06667,86,synthetic
23.075,88,synthetic
23.08333,89,synthetic
23.09167,90,synthetic
23.1,89,synthetic
23.10833,90,synthetic
23.11667,91,synthetic
23.125,93,synthetic
23.13333,94,synthetic
23.14167,94,synthetic
23.15,95,synthetic
23.15833,96,synthetic
23.16667,97,synthetic
23.175,97,synthetic
23.18333,97,synthetic
23.19167,97,synthetic
23.2,98,synthetic
23.20833,99,synthetic
23.21667,100,synthetic
23.225,101,synthetic
23.23333,102,synthetic
23.24167,105,synthetic
23.25,105,synthetic
23.25833,105,synthetic
23.26667,105,synthetic
23.275,106,synthetic
23.28333,107,synthetic
23.29167,108,synthetic
23.3,108,synthetic
23.30833,109,synthetic
23.31667,110,synthetic
23.325,112,synthetic
23.33333,113,synthetic
23.34167,114,synthetic
23.35,114,synthetic
23.35833,114,synthetic
23.36667,115,synthetic
23.375,116,synthetic
23.38333,117,synthetic
23.39167,119,synthetic
23.4,120,synthetic
23.40833,121,synthetic
23.41667,122,synthetic
23.425,123,synthetic
23.43333,125,synthetic
23.44167,125,synthetic
23.45,125,synthetic
23.45833,127,synthetic
23.46667,127,synthetic
23.475,128,synthetic
23.48333,128,synthetic
23.49167,129,synthetic
23.5,129,synthetic
23.50833,130,synthetic
23.51667,130,synthetic
23.525,131,synthetic
23.53333,131,synthetic
23.54167,131,synthetic
23.55,132,synthetic
23.55833,132,synthetic
23.56667,133,synthetic
23.575,134,synthetic
23.58333,135,synthetic
23.59167,136,synthetic
23.6,136,synthetic
23.60833,136,synthetic
23.61667,136,synthetic
23.625,137,synthetic
23.63333,137,synthetic
23.64167,137,synthetic
23.65,137,synthetic
23.65833,138,synthetic
23.66667,137,synthetic
23.675,137,synthetic
23.68333,137,synthetic
23.69167,137,synthetic
23.7,138,synthetic
23.70833,139,synthetic
23.71667,139,synthetic
23.725,139,synthetic
23.73333,138,synthetic
23.74167,138,synthetic
23.75,138,synthetic
23.75833,138,synthetic
23.76667,139,synthetic
23.775,138,synthetic
23.78333,138,synthetic
23.79167,137,synthetic
23.8,137,synthetic
23.80833,136,synthetic
23.81667,135,synthetic
23.825,134,synthetic
23.83333,133,synthetic
23.84167,133,synthetic
23.85,133,synthetic
23.85833,134,synthetic
23.86667,133,synthetic
23.875,131,synthetic
23.88333,129,synthetic
23.89167,127,synthetic
23.9,126,synthetic
23.90833,125,synthetic
23.91667,124,synthetic
23.925,124,synthetic
23.93333,122,synthetic
23.94167,121,synthetic
23.95,120,synthetic
23.95833,119,synthetic
23.96667,118,synthetic
23.975,117,synthetic
23.98333,116,synthetic
23.99167,115,synthetic
24,114,synthetic
24.00833,114,synthetic
24.01667,112,synthetic
24.025,109,synthetic
24.03333,107,synthetic
24.04167,105,synthetic
24.05,103,synthetic
24.05833,102,synthetic
24.06667,100,synthetic
24.075,99,synthetic
24.08333,97,synthetic
24.09167,95,synthetic
24.1,93,synthetic
24.10833,92,synthetic
24.11667,91,synthetic
24.125,90,synthetic
24.13333,89,synthetic
24.14167,88,synthetic
24.15,86,synthetic
24.15833,85,synthetic
24.16667,84,synthetic
24.175,82,synthetic
24.18333,80,synthetic
24.19167,78,synthetic
24.2,77,synthetic
24.20833,75,synthetic
24.21667,74,synthetic
24.225,74,synthetic
24.23333,74,synthetic
24.24167,73,synthetic
24.25,71,synthetic
24.25833,69,synthetic
24.26667,68,synthetic
24.275,67,synthetic
24.28333,66,synthetic
24.29167,66,synthetic
24.3,66,synthetic
24.30833,65,synthetic
24.31667,63,synthetic
24.325,62,synthetic
24.33333,62,synthetic
24.34167,61,synthetic
24.35,59,synthetic
24.35833,59,synthetic
24.36667,59,synthetic
24.375,58,synthetic
24.38333,58,synthetic
24.39167,57,synthetic
24.4,56,synthetic
24.40833,55,synthetic
24.41667,55,synthetic
24.425,55,synthetic
24.43333,54,synthetic
24.44167,53,synthetic
24.45,51,synthetic
24.45833,50,synthetic
24.46667,50,synthetic
24.475,51,synthetic
24.48333,51,synthetic
24.49167,51,synthetic
24.5,51,synthetic
24.50833,51,synthetic
24.51667,51,synthetic
24.525,52,synthetic
24.53333,52,synthetic
24.54167,51,synthetic
24.55,50,synthetic
24.55833,49,synthetic
24.56667,49,synthetic
24.575,49,synthetic
24.58333,50,synthetic
24.59167,51,synthetic
24.6,51,synthetic
24.60833,51,synthetic
24.61667,50,synthetic
24.625,49,synthetic
24.63333,49,synthetic
24.64167,49,synthetic
24.65,48,synthetic
24.65833,48,synthetic
24.66667,49,synthetic
24.675,50,synthetic
24.68333,51,synthetic
24.69167,52,synthetic
24.7,53,synthetic
24.70833,54,synthetic
24.71667,53,synthetic
24.725,52,synthetic
24.73333,51,synthetic
24.74167,51,synthetic
24.75,51,synthetic
24.75833,50,synthetic
24.76667,48,synthetic
24.775,48,synthetic
24.78333,48,synthetic
24.79167,48,synthetic
24.8,50,synthetic
24.80833,51,synthetic
24.81667,52,synthetic
24.825,52,synthetic
24.83333,50,synthetic
24.84167,49,synthetic
24.85,47,synthetic
24.85833,46,synthetic
24.86667,45,synthetic
24.875,47,synthetic
24.88333,48,synthetic
24.89167,48,synthetic
24.9,49,synthetic
24.90833,50,synthetic
24.91667,50,synthetic
24.925,50,synthetic
24.93333,50,synthetic
24.94167,50,synthetic
24.95,49,synthetic
24.95833,50,synthetic
24.96667,50,synthetic
24.975,49,synthetic
24.98333,48,synthetic
24.99167,48,synthetic
25,47,synthetic
25.00833,48,synthetic
25.01667,49,synthetic
25.025,50,synthetic
25.03333,52,synthetic
25.04167,52,synthetic
25.05,51,synthetic
25.05833,51,synthetic
25.06667,52,synthetic
25.075,52,synthetic
25.08333,53,synthetic
25.09167,53,synthetic
25.1,53,synthetic
25.10833,53,synthetic
25.11667,52,synthetic
25.125,52,synthetic
25.13333,53,synthetic
25.14167,54,synthetic
25.15,54,synthetic
25.15833,55,synthetic
25.16667,55,synthetic
25.175,55,synthetic
25.18333,56,synthetic
25.19167,57,synthetic
25.2,57,synthetic
25.20833,57,synthetic
25.21667,56,synthetic
25.225,56,synthetic
25.23333,57,synthetic
25.24167,57,synthetic
25.25,58,synthetic
25.25833,59,synthetic
25.26667,59,synthetic
25.275,59,synthetic
25.28333,59,synthetic
25.29167,60,synthetic
25.3,61,synthetic
25.30833,62,synthetic
25.31667,62,synthetic
25.325,62,synthetic
25.33333,62,synthetic
25.34167,63,synthetic
25.35,64,synthetic
25.35833,64,synthetic
25.36667,64,synthetic
25.375,64,synthetic
25.38333,64,synthetic
25.39167,64,synthetic
25.4,64,synthetic
25.40833,65,synthetic
25.41667,64,synthetic
25.425,65,synthetic
25.43333,66,synthetic
25.44167,67,synthetic
25.45,69,synthetic
25.45833,69,synthetic
25.46667,70,synthetic
25.475,71,synthetic
25.48333,72,synthetic
25.49167,73,synthetic
25.5,74,synthetic
25.50833,74,synthetic
25.51667,74,synthetic
25.525,75,synthetic
25.53333,77,synthetic
25.54167,78,synthetic
25.55,78,synthetic
25.55833,79,synthetic
25.56667,80,synthetic
25.575,80,synthetic
25.58333,81,synthetic
25.59167,83,synthetic
25.6,83,synthetic
25.60833,83,synthetic
25.61667,83,synthetic
25.625,84,synthetic
25.63333,85,synthetic
25.64167,85,synthetic
25.65,86,synthetic
25.65833,85,synthetic
25.66667,85,synthetic
25.675,86,synthetic
25.68333,87,synthetic
25.69167,89,synthetic
25.7,90,synthetic
25.70833,89,synthetic
25.71667,90,synthetic
25.725,92,synthetic
25.73333,92,synthetic
25.74167,93,synthetic
25.75,94,synthetic
25.75833,95,synthetic
25.76667,95,synthetic
25.775,94,synthetic
25.78333,94,synthetic
25.79167,95,synthetic
25.8,96,synthetic
25.80833,97,synthetic
25.81667,97,synthetic
25.825,98,synthetic
25.83333,98,synthetic
25.84167,99,synthetic
25.85,100,synthetic
25.85833,101,synthetic
25.86667,101,synthetic
25.875,101,synthetic
25.88333,101,synthetic
25.89167,101,synthetic
25.9,100,synthetic
25.90833,100,synthetic
25.91667,100,synthetic
25.925,100,synthetic
25.93333,100,synthetic
25.94167,101,synthetic
25.95,100,synthetic
25.95833,100,synthetic
25.96667,99,synthetic
25.975,98,synthetic
25.98333,98,synthetic
25.99167,98,synthetic
26,98,synthetic
26.00833,98,synthetic
26.01667,99,synthetic
26.025,99,synthetic
26.03333,98,synthetic
26.04167,97,synthetic
26.05,98,synthetic
26.05833,98,synthetic
26.06667,97,synthetic
26.075,96,synthetic
26.08333,95,synthetic
26.09167,94,synthetic
26.1,92,synthetic
26.10833,92,synthetic
26.11667,93,synthetic
26.125,93,synthetic
26.13333,93,synthetic
26.14167,92,synthetic
26.15,91,synthetic
26.15833,91,synthetic
26.16667,90,synthetic
26.175,90,synthetic
26.18333,90,synthetic
26.19167,89,synthetic
26.2,88,synthetic
26.20833,88,synthetic
26.21667,87,synthetic
26.225,86,synthetic
26.23333,85,synthetic
26.24167,84,synthetic
26.25,83,synthetic
26.25833,82,synthetic
26.26667,81,synthetic
26.275,81,synthetic
26.28333,81,synthetic
26.29167,81,synthetic
26.3,81,synthetic
26.30833,81,synthetic
26.31667,81,synthetic
26.325,80,synthetic
26.33333,79,synthetic
26.34167,77,synthetic
26.35,77,synthetic
26.35833,77,synthetic
26.36667,76,synthetic
26.375,74,synthetic
26.38333,74,synthetic
26.39167,73,synthetic
26.4,73,synthetic
26.40833,72,synthetic
26.41667,72,synthetic
26.425,73,synthetic
26.43333,72,synthetic
26.44167,71,synthetic
26.45,70,synthetic
26.45833,70,synthetic
26.46667,70,synthetic
26.475,70,synthetic
26.48333,70,synthetic
26.49167,69,synthetic
26.5,68,synthetic
26.50833,69,synthetic
26.51667,69,synthetic
26.525,68,synthetic
26.53333,66,synthetic
26.54167,65,synthetic
26.55,66,synthetic
26.55833,67,synthetic
26.56667,67,synthetic
26.575,66,synthetic
26.58333,66,synthetic
26.59167,67,synthetic
26.6,68,synthetic
26.60833,67,synthetic
26.61667,67,synthetic
26.625,67,synthetic
26.63333,68,synthetic
26.64167,68,synthetic
26.65,68,synthetic
26.65833,66,synthetic
26.66667,66,synthetic
26.675,67,synthetic
26.68333,67,synthetic
26.69167,67,synthetic
26.7,66,synthetic
26.70833,65,synthetic
26.71667,65,synthetic
26.725,66,synthetic
26.73333,66,synthetic
26.74167,67,synthetic
26.75,67,synthetic
26.75833,67,synthetic
26.76667,67,synthetic
26.775,66,synthetic
26.78333,65,synthetic
26.79167,66,synthetic
26.8,66,synthetic
26.80833,66,synthetic
26.81667,66,synthetic
26.825,65,synthetic
26.83333,64,synthetic
26.84167,65,synthetic
26.85,64,synthetic
26.85833,64,synthetic
26.86667,65,synthetic
26.875,66,synthetic
26.88333,66,synthetic
26.89167,66,synthetic
26.9,66,synthetic
26.90833,66,synthetic
26.91667,65,synthetic
26.925,64,synthetic
26.93333,64,synthetic
26.94167,64,synthetic
26.95,62,synthetic
26.95833,62,synthetic
26.96667,61,synthetic
26.975,63,synthetic
26.98333,65,synthetic
26.99167,65,synthetic
27,65,synthetic
27.00833,65,synthetic
27.01667,64,synthetic
27.025,63,synthetic
27.03333,63,synthetic
27.04167,62,synthetic
27.05,61,synthetic
27.05833,62,synthetic
27.06667,62,synthetic
27.075,62,synthetic
27.08333,61,synthetic
27.09167,61,synthetic
27.1,60,synthetic
27.10833,59,synthetic
27.11667,58,synthetic
27.125,59,synthetic
27.13333,59,synthetic
27.14167,58,synthetic
27.15,58,synthetic
27.15833,59,synthetic
27.16667,59,synthetic
27.175,59,synthetic
27.18333,57,synthetic
27.19167,58,synthetic
27.2,58,synthetic
27.20833,57,synthetic
27.21667,56,synthetic
27.225,56,synthetic
27.23333,56,synthetic
27.24167,57,synthetic
27.25,57,synthetic
27.25833,57,synthetic
27.26667,57,synthetic
27.275,56,synthetic
27.28333,57,synthetic
27.29167,56,synthetic
27.3,56,synthetic
27.30833,57,synthetic
27.31667,57,synthetic
27.325,56,synthetic
27.33333,56,synthetic
27.34167,55,synthetic
27.35,56,synthetic
27.35833,57,synthetic
27.36667,57,synthetic
27.375,57,synthetic
27.38333,58,synthetic
27.39167,57,synthetic
27.4,56,synthetic
27.40833,56,synthetic
27.41667,56,synthetic
27.425,56,synthetic
27.43333,56,synthetic
27.44167,57,synthetic
27.45,58,synthetic
27.45833,59,synthetic
27.46667,59,synthetic
27.475,59,synthetic
27.48333,59,synthetic
27.49167,57,synthetic
27.5,57,synthetic
27.50833,57,synthetic
27.51667,57,synthetic
27.525,57,synthetic
27.53333,55,synthetic
27.54167,55,synthetic
27.55,56,synthetic
27.55833,57,synthetic
27.56667,56,synthetic
27.575,57,synthetic
27.58333,57,synthetic
27.59167,58,synthetic
27.6,58,synthetic
27.60833,59,synthetic
27.61667,58,synthetic
27.625,58,synthetic
27.63333,57,synthetic
27.64167,57,synthetic
27.65,57,synthetic
27.65833,57,synthetic
27.66667,57,synthetic
27.675,58,synthetic
27.68333,59,synthetic
27.69167,59,synthetic
27.7,59,synthetic
27.70833,59,synthetic
27.71667,59,synthetic
27.725,59,synthetic
27.73333,58,synthetic
27.74167,59,synthetic
27.75,60,synthetic
27.75833,61,synthetic
27.76667,62,synthetic
27.775,62,synthetic
27.78333,61,synthetic
27.79167,62,synthetic
27.8,62,synthetic
27.80833,62,synthetic
27.81667,60,synthetic
27.825,60,synthetic
27.83333,61,synthetic
27.84167,60,synthetic
27.85,60,synthetic
27.85833,61,synthetic
27.86667,62,synthetic
27.875,63,synthetic
27.88333,63,synthetic
27.89167,63,synthetic
27.9,64,synthetic
27.90833,64,synthetic
27.91667,64,synthetic
27.925,64,synthetic
27.93333,63,synthetic
27.94167,64,synthetic
27.95,65,synthetic
27.95833,65,synthetic
27.96667,66,synthetic
27.975,65,synthetic
27.98333,64,synthetic
27.99167,64,synthetic
28,64,synthetic
28.00833,65,synthetic
28.01667,67,synthetic
28.025,67,synthetic
28.03333,67,synthetic
28.04167,67,synthetic
28.05,66,synthetic
28.05833,66,synthetic
28.06667,67,synthetic
28.075,67,synthetic
28.08333,67,synthetic
28.09167,67,synthetic
28.1,68,synthetic
28.10833,69,synthetic
28.11667,71,synthetic
28.125,72,synthetic
28.13333,73,synthetic
28.14167,71,synthetic
28.15,71,synthetic
28.15833,72,synthetic
28.16667,72,synthetic
28.175,73,synthetic
28.18333,74,synthetic
28.19167,76,synthetic
28.2,76,synthetic
28.20833,76,synthetic
28.21667,75,synthetic
28.225,75,synthetic
28.23333,76,synthetic
28.24167,77,synthetic
28.25,78,synthetic
28.25833,78,synthetic
28.26667,78,synthetic
28.275,77,synthetic
28.28333,77,synthetic
28.29167,78,synthetic
28.3,79,synthetic
28.30833,79,synthetic
28.31667,78,synthetic
28.325,79,synthetic
28.33333,79,synthetic
28.34167,80,synthetic
28.35,80,synthetic
28.35833,80,synthetic
28.36667,81,synthetic
28.375,81,synthetic
28.38333,82,synthetic
28.39167,83,synthetic
28.4,85,synthetic
28.40833,86,synthetic
28.41667,85,synthetic
28.425,85,synthetic
28.43333,84,synthetic
28.44167,84,synthetic
28.45,85,synthetic
28.45833,86,synthetic
28.46667,88,synthetic
28.475,88,synthetic
28.48333,88,synthetic
28.49167,88,synthetic
28.5,88,synthetic
28.50833,88,synthetic
28.51667,88,synthetic
28.525,87,synthetic
28.53333,87,synthetic
28.54167,86,synthetic
28.55,86,synthetic
28.55833,86,synthetic
28.56667,87,synthetic
28.575,87,synthetic
28.58333,88,synthetic
28.59167,89,synthetic
28.6,88,synthetic
28.60833,89,synthetic
28.61667,90,synthetic
28.625,90,synthetic
28.63333,90,synthetic
28.64167,90,synthetic
28.65,91,synthetic
28.65833,90,synthetic
28.66667,89,synthetic
28.675,89,synthetic
28.68333,89,synthetic
28.69167,89,synthetic
28.7,89,synthetic
28.70833,89,synthetic
28.71667,88,synthetic
28.725,88,synthetic
28.73333,89,synthetic
28.74167,89,synthetic
28.75,89,synthetic
28.75833,89,synthetic
28.76667,90,synthetic
28.775,91,synthetic
28.78333,91,synthetic
28.79167,92,synthetic
28.8,91,synthetic
28.80833,89,synthetic
28.81667,88,synthetic
28.825,88,synthetic
28.83333,87,synthetic
28.84167,85,synthetic
28.85,85,synthetic
28.85833,85,synthetic
28.86667,85,synthetic
28.875,86,synthetic
28.88333,87,synthetic
28.89167,87,synthetic
28.9,85,synthetic
28.90833,84,synthetic
28.91667,83,synthetic
28.925,83,synthetic
28.93333,83,synthetic
28.94167,84,synthetic
28.95,84,synthetic
28.95833,83,synthetic
28.96667,82,synthetic
28.975,82,synthetic
28.98333,82,synthetic
28.99167,82,synthetic
29,83,synthetic
29.00833,82,synthetic
29.01667,82,synthetic
29.025,82,synthetic
29.03333,82,synthetic
29.04167,81,synthetic
29.05,80,synthetic
29.05833,79,synthetic
29.06667,78,synthetic
29.075,77,synthetic
29.08333,78,synthetic
29.09167,78,synthetic
29.1,78,synthetic
29.10833,77,synthetic
29.11667,77,synthetic
29.125,77,synthetic
29.13333,76,synthetic
29.14167,76,synthetic
29.15,76,synthetic
29.15833,77,synthetic
29.16667,77,synthetic
29.175,78,synthetic
29.18333,78,synthetic
29.19167,78,synthetic
29.2,77,synthetic
29.20833,77,synthetic
29.21667,78,synthetic
29.225,78,synthetic
29.23333,78,synthetic
29.24167,79,synthetic
29.25,78,synthetic
29.25833,78,synthetic
29.26667,79,synthetic
29.275,79,synthetic
29.28333,79,synthetic
29.29167,80,synthetic
29.3,80,synthetic
29.30833,81,synthetic
29.31667,83,synthetic
29.325,85,synthetic
29.33333,85,synthetic
29.34167,86,synthetic
29.35,87,synthetic
29.35833,88,synthetic
29.36667,89,synthetic
29.375,90,synthetic
29.38333,91,synthetic
29.39167,91,synthetic
29.4,91,synthetic
29.40833,92,synthetic
29.41667,93,synthetic
29.425,94,synthetic
29.43333,96,synthetic
